,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name
645,0.0444,0.642,207440,0.722,7ojJ4XvqBhBcteM0zjMebT,0.00388,2,0.122,-13.031,1,0.0375,172.406,4,0.836,UB40,207440,67,1993,1993-01-01,(I Can't Help) Falling In Love With You
646,0.00526,0.707,211213,0.628,12BbMJsJi65mxneq6c9Lm7,8.21e-05,11,0.104,-9.684,1,0.0877,187.548,4,0.87,Ace of Base,211213,35,1994,1994-01-01,All That She Wants - Remastered
647,0.0518,0.333,318867,0.863,1kn8Jj0i9IwyO3yDgDyUSR,0.0,7,0.972,-6.918,1,0.0515,110.162,1,0.384,George Michael,318866,54,1998,1998-11-09,Somebody to Love
648,0.041,0.68,322653,0.711,2Fvxd2pKVwCLRzedN4vak6,0.0176,2,0.313,-10.367,1,0.0307,114.86,4,0.9,The Bluebells,322653,0,1991,1991-01-01,Young at Heart
649,0.469,0.816,194213,0.913,6uufzRkA8oCsvnz2QSoJ4J,0.0,5,0.331,-5.042,0,0.0997,124.578,4,0.915,Shaggy,194213,48,2008,2008-01-01,Oh Carolina
650,0.0109,0.652,223694,0.999,7pSJmBTlbA4S5zSLsj6Pzz,0.000646,3,0.0533,-6.659,1,0.0522,141.056,4,0.637,2 Unlimited,223694,64,2014,2014-05-05,No Limit
651,0.844,0.306,271093,0.214,4eHbdreAnSOrDDsFfc4Fpm,5.3e-06,4,0.0839,-12.518,1,0.0356,66.98,4,0.108,Whitney Houston,271093,77,1992,1992-11-17,I Will Always Love You
652,0.389,0.738,204387,0.647,62R1MRux3R0v2cngA2xdJn,0.0,11,0.201,-7.076,0,0.0368,101.098,4,0.709,Charles & Eddie,204386,68,2008,2008-04-28,Would I Lie To You?
653,0.0766,0.644,349467,0.429,6ITPK0Iw3OfdqSEWimISst,0.0,3,0.0589,-9.279,1,0.0237,149.676,3,0.5,Boyz II Men,349466,15,1991,1991-04-30,End Of The Road
654,0.101,0.598,258933,0.8,3WSyYBhLZRLbQo2tJgFvSR,0.000143,5,0.263,-10.574,0,0.0269,96.069,4,0.77,Tasmin Archer,258933,58,1992,1992-10-19,Sleeping Satellite
655,0.00319,0.601,234787,0.963,3GRdf7V0K5uJJ0mFbLWT1n,0.00441,1,0.19,-9.769,0,0.0546,126.03,4,0.491,The Shamen,234786,1,1992,1992-05-05,Ebeneezer Goode
656,0.117,0.768,316133,0.874,0RVW7ifzZWqxfNWequ5CfJ,0.0628,9,0.0842,-7.303,0,0.034,124.251,4,0.839,SNAP!,316133,6,2005,2005-01-01,Rhythm Is A Dancer - 12'' Version
657,0.0377,0.684,247800,0.921,5qbrpQ5ac44s48PU1ouUVC,0.000358,11,0.055,-6.039,0,0.0414,101.991,4,0.775,Jimmy Nail,247800,43,1992,1992-07-24,Ain't No Doubt
658,0.00183,0.581,285267,0.887,3GLi8jaibvLz0uRNMsGsz2,0.00156,7,0.0803,-5.39,0,0.0348,131.991,4,0.568,Erasure,285266,0,1992,1992-01-01,Lay All Your Love On Me
659,0.00733,0.713,213280,0.974,2SPNHwKYkcYFIjSRIVe1jS,0.0369,0,0.161,-6.003,0,0.0351,120.248,4,0.486,Kws,213280,0,2010,2010-01-01,Please Don't Go
660,0.452,0.801,201400,0.24,5eEN39Y1JePQHkLEzOJePx,0.00436,10,0.14,-12.516,1,0.0434,128.051,4,0.461,Right Said Fred,201400,40,1992,1992-01-07,Deeply Dippy
661,0.526,0.506,227360,0.597,7u44eEBhSbO7J5DWIApQIg,0.000278,8,0.065,-7.336,1,0.0371,96.603,4,0.163,Shakespears Sister,227360,8,2005,2005-02-14,Stay
662,0.73,0.249,221707,0.187,2TYcO8ZBV8oYGGjwRT9oBH,0.0,9,0.37,-15.849,1,0.0311,179.495,4,0.424,Wet Wet Wet,221706,3,1991,1991-01-01,Goodnight Girl
663,0.271,0.414,354320,0.404,1AhDOtG9vPSOmsWgNW0BEY,0.0,0,0.3,-9.928,0,0.0499,71.105,4,0.224,Queen,354320,34,1975,1975-11-21,Bohemian Rhapsody - Remastered 2011
664,0.501,0.432,346960,0.551,0q90594hk25yo0xZmBTqCd,1.77e-06,0,0.472,-8.096,1,0.0289,136.465,4,0.253,George Michael,346960,61,1998,1998-11-09,Don't Let the Sun Go Down on Me
665,0.0824,0.741,202853,0.894,2Cy7QY8HPLk925AyNAt6OG,0.0527,4,0.089,-3.826,1,0.0495,114.869,4,0.96,Michael Jackson,202853,70,2005,2005-07-19,Black or White - Single Version
666,0.0282,0.575,198307,0.775,1gTq54mfSFufugNoWJib50,0.0,0,0.0844,-11.381,1,0.0428,113.623,4,0.683,Vic Reeves,198306,0,2003,2003-01-01,Dizzy
667,3.36e-05,0.501,275973,0.971,64g7TNisChwM2ReQaQt7HC,0.0469,11,0.0676,-6.529,0,0.0563,108.354,4,0.427,U2,275973,18,2002,2002-01-01,The Fly
668,0.0752,0.52,393640,0.363,76qB2ZEZlEJAMqMqUjKusp,1.13e-05,1,0.0609,-12.655,1,0.0286,131.224,4,0.273,Bryan Adams,393640,22,1991,1991-09-24,(Everything I Do) I Do It For You
669,0.252,0.801,233933,0.473,3uG7uzv1vTwEraO9Qi46pR,0.0293,0,0.105,-10.978,1,0.0344,125.8,4,0.772,Andrew Lloyd Webber,233933,23,2001,2001-01-01,"Any Dream Will Do - From ""Joseph And The Amazing Technicolor Dreamcoat"""
670,0.00532,0.553,240200,0.702,07efOAoPwcRdd4W6gi8BRF,4.99e-06,2,0.0446,-4.829,1,0.108,201.868,4,0.453,Color Me Badd,240200,54,2005,2005-03-15,I Wanna Sex You Up
671,0.417,0.674,169973,0.611,24hkkk7UZRHG84Jdawn4gw,0.0,0,0.405,-10.515,1,0.03,117.073,4,0.918,Cher,169973,52,1992,1992-11-09,The Shoop Shoop Song (It's In His Kiss)
672,0.166,0.689,224165,0.779,2P6lURS2y0Hbks1hnHfm6G,0.0,4,0.39,-7.667,1,0.0303,119.96,4,0.731,Chesney Hawkes,224200,21,2005,2005-05-23,The One and Only
673,0.079,0.742,188987,0.833,39shmbIHICJ2Wxnk1fPSdz,0.0,2,0.384,-6.463,1,0.115,113.375,4,0.816,The Clash,188986,79,1982,1982-01-01,Should I Stay or Should I Go - Remastered
674,0.0813,0.895,310707,0.535,3QqcE0U4RE3MQbmJfD1tsO,0.0,1,0.25,-11.131,1,0.171,103.733,4,0.717,The Simpsons,310706,0,1990,1990-01-01,Do The Bartman
675,0.187,0.346,393027,0.728,0BzhS74ByIVlyz8BedHaYi,0.00379,1,0.344,-5.747,1,0.0451,74.939,4,0.174,Queen,393026,68,1991,1991-02-05,Innuendo - Remastered 2011
676,0.0928,0.588,255533,0.644,57h06SZNL6LJ3YKZ1UGCeu,0.0472,7,0.092,-9.547,1,0.0338,95.647,4,0.49,Enigma,255533,58,2001,2001-01-01,Sadeness
677,0.0434,0.283,285173,0.897,7MOUrVhjLiJ1YDmVYHrjaO,0.0,9,0.276,-6.087,1,0.0663,146.509,4,0.52,Iron Maiden,285173,13,1990,1990-01-01,Bring Your Daughter...To The Slaughter - 1998 Remastered Version
678,0.247,0.514,293560,0.514,0PIGLjA2QzRXYzLB1cTkgc,0.0,10,0.156,-13.958,1,0.0312,155.072,3,0.739,Cliff Richard,293560,40,1991,1991-11-18,Saviour's Day
679,0.0023,0.978,254467,0.787,3XVozq1aeqsJwpXrEZrDJ9,4.6e-06,2,0.102,-2.79,1,0.0394,116.006,4,0.597,Vanilla Ice,254466,72,2008,2008-11-04,Ice Ice Baby
680,0.512,0.349,215853,0.326,2ACjOtICHXrAlP3ijVMSvb,0.00144,0,0.665,-10.749,1,0.0286,98.888,3,0.297,The Righteous Brothers,215853,66,2008,2008-01-01,Unchained Melody - Single Version
681,0.737,0.637,178373,0.33,4IgbR45X6dDMfJTnvZ6bJz,3.05e-06,5,0.0894,-10.019,1,0.0327,108.557,4,0.323,The Beautiful South,178373,5,2006,2006-01-01,A Little Time
682,0.105,0.522,222867,0.495,0smsQNRjaMKjacESbRb3wZ,0.000176,8,0.0537,-9.096,1,0.0263,155.884,4,0.513,Maria McKee,222866,21,2003,2003-01-01,"Show Me Heaven - From ""Days Of Thunder"" Soundtrack"
683,0.365,0.596,264504,0.448,371VkfwKiXJxgH5ZPoQNHD,5.3e-06,5,0.206,-9.616,1,0.0396,83.293,4,0.796,Steve Miller Band,264503,23,1973,1973-01-01,The Joker
684,0.0564,0.702,216317,0.732,1JHtSwDALqU3PdPKiL9rUW,1.87e-05,9,0.357,-14.638,1,0.0527,126.247,4,0.922,Bombalurina,216317,0,2003,2003-01-01,Itsy Bitsy Teeny Weeny Yellow Polka Dot Bikini
685,0.119,0.622,260560,0.627,3dFAXD9FtN2gmoZToyoJl2,0.0,9,0.185,-14.456,1,0.0441,105.937,4,0.55,Partners In Kryme,260560,33,2011,2011-01-01,Turtle Power
686,0.202,0.75,307040,0.485,7ygK0n2JkhFGMuSo6mOeZ9,0.00202,1,0.0612,-10.526,1,0.0263,111.337,4,0.391,Elton John,307040,34,1995,1995-11-06,Sacrifice
687,0.0239,0.603,270827,0.955,08po8QZK3tihnLBZWATAki,0.0451,1,0.119,-4.111,1,0.0458,123.922,4,0.787,New Order,270826,48,1994,1994-01-01,World In Motion
688,0.0284,0.755,251533,0.714,74pSkordOKmiu7DxRlT9j4,0.0207,5,0.0669,-6.906,0,0.0739,120.005,4,0.705,Adamski,251533,3,2007,2007-01-01,Killer
689,0.00379,0.737,316813,0.88,27QvYgBk0CHOVHthWnkuWt,0.00351,6,0.417,-6.449,1,0.0433,115.998,4,0.329,Madonna,316813,66,2009,2009-09-18,Vogue
690,0.0395,0.698,226513,0.868,0xjYm51yCaVHNiY2Sww2pt,0.0201,1,0.196,-9.104,1,0.0446,108.912,4,0.743,SNAP!,226513,3,2009,2009-10-19,"The Power - 7"" Version"
691,0.00101,0.861,321147,0.486,2VsSnYZzq8mhAtdhwzYxXi,0.0948,0,0.0831,-10.017,1,0.0497,95.899,4,0.658,Beats International,321146,1,2006,2006-01-01,Dub Be Good To Me
692,0.266,0.471,321000,0.678,05kSy2VRhCSWD7Kr0aUiNB,2.61e-05,5,0.416,-5.512,1,0.0272,60.013,4,0.142,Sinéad O'Connor,321000,0,2013,2013-05-27,Nothing Compares 2 U
693,0.178,0.576,148040,0.711,2NbUDftyUv4c3FcVH3J9pp,8.97e-05,5,0.0848,-5.597,1,0.0285,104.952,3,0.293,Kylie Minogue,148040,33,1989,1989-10-09,Tears On My Pillow
694,0.12,0.764,256560,0.551,16flEBCtUF67V5yO0GxYWn,0.000656,6,0.28,-11.98,1,0.0451,90.775,4,0.746,New Kids On The Block,256560,50,1988,1988-09-02,Hangin' Tough
695,0.145,0.452,405093,0.849,5xxBIKTrXK6MDGfUJQAMC5,3.43e-05,2,0.576,-6.355,1,0.145,139.823,4,0.522,Jive Bunny,405093,0,2010,2010-08-30,Let's Party
696,0.00637,0.789,250747,0.687,2BEL2ySEBDO02FLo3lOIZT,2.77e-06,1,0.0571,-7.441,1,0.0634,111.493,4,0.862,New Kids On The Block,250746,46,1999,1999-01-01,You Got It (The Right Stuff)
697,0.552,0.436,265760,0.914,4oDE2kdP0JksBFuvMNZYyS,1.68e-06,1,0.0876,-4.608,1,0.192,101.211,4,0.765,Lisa Stansfield,265760,54,2003,2003-05-30,All Around the World - Remastered
698,0.0435,0.695,241507,0.941,5UmDpzngy9Km4ennDma7jq,0.00095,10,0.116,-5.534,1,0.108,165.006,4,0.788,Jive Bunny and the Mastermixers,241506,37,2010,2010-08-30,That's What I Like
699,0.00639,0.654,272147,0.814,3pgainA2dH9c7e8JVYGRCN,0.466,9,0.073,-7.519,0,0.0326,118.773,4,0.842,Black Box,272147,61,1990,1990-04-09,Ride On Time
700,0.049,0.865,259573,0.512,3Aimpqxpvmz7jhJlNnEd5c,0.0173,8,0.201,-13.376,1,0.0521,92.512,4,0.879,Jive Bunny and the Mastermixers,259573,47,2009,2009-10-19,Swing The Mood
701,0.166,0.694,203120,0.947,14FEBzpNrarSwrDwIDrqHa,9.03e-06,2,0.0715,-6.473,1,0.0538,120.025,4,0.95,Sonia,203120,40,1990,1990-04-23,You'll Never Stop Me Loving You
702,0.0378,0.809,228067,0.633,5dbxGfSlHBWb8I4HMNa6Uf,0.00112,7,0.0452,-5.668,1,0.112,100.976,4,0.605,Soul II Soul,228066,15,2015,2015-07-24,Back To Life (However Do You Want Me)
703,0.646,0.592,163507,0.427,0JuHwJyf9fTTU7wBHNLQYI,0.00102,4,0.0957,-7.835,0,0.024,88.974,4,0.638,Jason Donovan,163506,34,2008,2008-01-01,Sealed With A Kiss
704,0.255,0.405,141987,0.365,59aWMB4ghEcjJa6LjH98bc,4.68e-06,6,0.163,-10.226,0,0.0289,104.536,4,0.588,Gerry & The Pacemakers,141986,14,2014,2014-11-28,Ferry Cross the Mersey - Mono; 2002 Remastered Version
705,0.806,0.608,218027,0.286,76v2ETX3Ze17TEWWIEglDg,0.000138,9,0.0729,-12.168,1,0.0276,93.911,4,0.19,Kylie Minogue,218026,26,2012,2012-10-24,Hand on Your Heart
706,0.525,0.526,238027,0.358,5MoDQWMDMaAGDEiWsJfeCi,0.0,4,0.0942,-7.239,0,0.0243,78.988,3,0.4,The Bangles,238026,70,2004,2004-01-01,Eternal Flame
707,0.264,0.624,342680,0.842,1z3ugFmUKoCzGsI6jdY4Ci,2.11e-05,5,0.181,-5.285,1,0.0376,111.037,4,0.257,Madonna,342680,72,2009,2009-09-18,Like a Prayer
708,0.104,0.652,197187,0.966,2AeelxeYAriGv9fHq1Fjsg,0.0,9,0.357,-6.554,0,0.044,122.214,4,0.921,Jason Donovan,197186,44,1989,1989-05-02,Too Many Broken Hearts
709,0.341,0.163,402173,0.51,3fKDSSIgOngs8YYzFJO6eD,0.0638,7,0.0945,-8.414,1,0.0415,162.087,4,0.324,Simple Minds,402173,58,1989,1989-05-08,Belfast Child - Remastered 2002
710,0.148,0.565,280489,0.492,68O1r5xQADu0JjvBibg9zN,0.0,4,0.0684,-12.548,1,0.0254,98.247,4,0.364,Marc Almond,280488,48,1989,1989-01-30,Something's Gotten Hold of My Heart
711,0.524,0.53,238947,0.77,3cx90OGCsdU6tg02JAQbAb,0.0,2,0.0597,-7.669,0,0.035,80.006,4,0.419,Kylie Minogue,238946,49,1988,1988-11-28,Especially For You
712,0.69,0.498,245333,0.432,3AgiRs3oxc2dFh0CPUHXJs,0.0,9,0.136,-14.392,1,0.0345,135.002,3,0.364,Cliff Richard,245333,51,1991,1991-11-18,Mistletoe and Wine
713,0.255,0.584,197400,0.59,1hC742BlJVdDwl31JUGAqW,1.04e-06,9,0.088,-7.051,0,0.0243,98.025,4,0.378,Robin Beck,197400,13,2003,2003-01-01,First Time
714,0.797,0.685,266960,0.46,0Fyj9w0HVfjoxm9S8nGClt,0.257,0,0.101,-11.223,1,0.0283,114.995,4,0.566,Enya,266960,61,2001,2001-01-01,Orinoco Flow
715,0.493,0.266,285000,0.539,3S3dZXxNGghLtOqehzHtii,0.0,0,0.0964,-6.738,1,0.0333,155.484,4,0.325,Whitney Houston,285000,48,2012,2012-11-12,One Moment in Time
716,0.000212,0.49,179360,0.827,5OHNmFCzM6S52aIlkhg6JP,0.00406,8,0.112,-9.481,1,0.0482,108.577,4,0.626,U2,179360,5,1988,1988-10-10,Desire
717,0.444,0.319,258800,0.275,2ZFzLHljq8L33LetxXhCh9,0.000365,7,0.183,-13.195,1,0.0303,75.754,4,0.253,The Hollies,258800,22,2016,2016-05-06,He Ain't Heavy He's My Brother
718,0.283,0.46,209333,0.182,5huh0htdiJDatAtbHLtpfz,2.57e-05,2,0.101,-14.711,1,0.0303,144.066,4,0.188,Phil Collins,209333,3,1998,1998-09-25,A Groovy Kind Of Love
719,0.0801,0.658,231874,0.892,1PpPkovFpn1p2FvUk1iwzQ,0.00145,6,0.1,-9.143,0,0.0455,124.872,4,0.734,Yazz,231874,0,2002,2002-01-01,The Only Way Is Up
720,0.627,0.445,232067,0.378,2EnZ9bpgUtLgKkRFehp8xS,0.0,1,0.0758,-15.257,1,0.0381,142.061,4,0.406,Glenn Medeiros,232066,64,1987,1987-01-01,Nothing's Gonna Change My Love for You
721,0.23,0.663,222773,0.774,74uRJVMLXLGaC8HSXW5VjM,0.0,6,0.134,-10.448,0,0.0386,124.179,4,0.862,Bros,222773,28,2004,2004-01-01,I Owe You Nothing
722,0.0459,0.712,218773,0.908,1e388YJ0UlDpKQRZntkRoH,0.279,11,0.357,-10.713,0,0.0426,126.057,4,0.685,The Timelords (The Jams),218773,0,1988,1988-01-01,Doctorin' The Tardis
723,0.568,0.561,151240,0.593,59rkqNxUUf3YbBMowKaJUU,0.0,4,0.185,-8.284,1,0.05,125.223,4,0.77,Wet Wet Wet,151240,0,2013,2013-01-01,With A Little Help From My Friends
724,0.257,0.583,217173,0.188,3ZqGaV6I9FgRureoCBPzuF,0.0,9,0.0996,-15.928,0,0.0691,138.761,4,0.641,Fairground Attraction,217173,44,1996,1996-06-03,Perfect
725,0.000315,0.692,234080,0.83,1ZT36B4fO2R7rBCGRb3XIM,8.71e-05,2,0.254,-8.055,1,0.0387,117.319,4,0.575,S'Express,234080,37,2007,2007-12-10,Theme from S-Express
726,0.102,0.639,257560,0.892,1g5sWjTKlKXFiIiw1BOHaj,0.155,9,0.639,-10.788,0,0.0675,122.342,4,0.773,Pet Shop Boys,257560,42,1998,1998-03-31,Heart
727,0.271,0.754,219467,0.757,6OJq6oyCcsJUg4fENeNJk4,3.81e-06,4,0.192,-9.632,1,0.0408,97.01,4,0.856,Aswad,219466,40,1999,1999-01-01,Don't Turn Around
728,0.874,0.242,196440,0.314,790ubVxlXH7JaBnXSZayk9,0.0,6,0.31,-9.837,0,0.034,85.927,4,0.187,Kylie Minogue,196440,27,2012,2012-10-24,I Should Be so Lucky
729,0.0247,0.75,228840,0.723,2dO88mixgzqmgy56wFUVSY,0.00414,7,0.0215,-12.117,1,0.0485,130.515,4,0.946,Tiffany,228840,17,1987,1987-01-01,I Think We're Alone Now
730,0.0243,0.64,246520,0.852,37Q5anxoGWYdRsyeXkkNoI,1.82e-06,1,0.0497,-8.119,0,0.0345,122.902,4,0.793,Belinda Carlisle,246520,74,2013,2013-06-03,Heaven Is a Place on Earth
731,0.0116,0.533,234907,0.783,07ABETRdek3ACMpRPvQuaT,0.0565,7,0.186,-10.61,1,0.0366,124.874,4,0.726,Pet Shop Boys,234906,70,1998,1998-03-31,Always on My Mind
732,0.361,0.386,247027,0.725,3U9B0ZcnVPisVh9wGOg6qL,0.0,11,0.122,-6.896,1,0.0395,139.843,4,0.283,T'Pau,247026,52,2005,2005-01-01,China In Your Hand - Single Version
733,0.0878,0.548,241333,0.854,3G6LiloSWwbMN1zT3QvNsd,6.13e-06,11,0.275,-10.664,0,0.0312,168.611,4,0.927,Bee Gees,241333,12,1987,1987-09-01,You Win Again
734,0.00116,0.751,250960,0.632,369JKykZZr1qzv9pg5zAhz,0.4,7,0.0549,-14.803,1,0.0585,112.992,4,0.68,M/A/R/R/S,250960,44,1992,1992-01-01,"Pump Up The Volume (7"")"
735,0.115,0.721,213573,0.939,4uLU6hMCjMI75M1A2tKUQC,3.79e-05,8,0.108,-11.823,1,0.0376,113.309,4,0.914,Rick Astley,213573,75,1987,1987-11-12,Never Gonna Give You Up
736,0.667,0.657,251760,0.467,2fytePz8UsbUr8n33QBEcm,1.92e-06,5,0.0295,-8.925,1,0.0341,100.139,4,0.276,Michael Jackson,251760,67,1987,1987-08-31,I Just Can't Stop Loving You - 2012 Remaster
737,0.144,0.506,174187,0.764,0uMMLry3hzWGn3q3loqMkm,0.00025,0,0.247,-12.239,1,0.046,156.336,4,0.868,Los Lobos,174186,59,1987,1987-01-01,La Bamba (45 Version)
738,0.25,0.612,238773,0.857,16cb7NuPz7j0BrQGXKo3zd,0.0883,9,0.0916,-6.464,0,0.0383,103.833,4,0.812,Madonna,238773,44,2009,2009-09-18,Who's That Girl
739,0.0925,0.529,301293,0.715,3GNwCZIv4xKUiyoaQfj9Ah,0.000614,0,0.168,-11.419,0,0.0431,127.17,4,0.352,Pet Shop Boys,301293,54,1998,1998-03-31,It's a Sin
740,0.0586,0.517,215806,0.634,18HpAFKulQo3RzTvNxaFIe,1.16e-06,9,0.303,-12.302,1,0.096,146.149,4,0.876,The Firm,215806,40,1986,1986-01-01,Star Trekkin' - Original Radio Version
741,0.207,0.709,291293,0.824,2tUBqZG2AbRi7Q0BIrVrEj,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867,Whitney Houston,291293,83,1987,1987-01-01,I Wanna Dance with Somebody (Who Loves Me)
742,0.0298,0.643,270333,0.801,2vEQ9zBiwbAVXzS2SOxodY,0.0,6,0.0719,-4.921,1,0.0228,95.988,4,0.534,Starship,270333,60,1987,1987-01-01,Nothing's Gonna Stop Us Now
743,0.302,0.725,242320,0.612,6r8k1vznHrzlEKYxL4dZEe,1.63e-05,1,0.0548,-10.706,0,0.0372,99.978,4,0.965,Madonna,242320,62,1986,1986-06-30,La Isla Bonita
744,0.0213,0.782,340107,0.928,70TwCkM4EQkKeeBJfISYo2,1.88e-06,0,0.087,-5.499,1,0.0723,122.221,4,0.914,Mel & Kim,340106,0,1987,1987-01-01,Respectable
745,0.423,0.797,237200,0.337,645QszFL4uslPAikKAWsUy,6.74e-05,6,0.0508,-15.299,1,0.0386,87.416,4,0.835,Boy George,237200,37,1993,1993-01-01,Everything I Own
746,0.57,0.65,180056,0.306,3SdTKo2uVsxFblQjpScoHy,7.07e-06,9,0.0707,-9.443,1,0.0393,118.068,4,0.605,Ben E. King,180055,80,1962,1962-08-20,Stand by Me
747,0.23,0.71,241000,0.639,0f6pHbsLzpWxl5CfhOUjBA,0.0,4,0.172,-12.839,1,0.045,107.947,4,0.733,George Michael,241000,17,1986,1986-01-01,I Knew You Were Waiting (For Me)
748,0.00034,0.805,412367,0.944,7soEUqLGRmCcse6xGCXz0G,0.829,8,0.105,-7.912,0,0.0567,123.01,4,0.204,"Steve ""Silk"" Hurley",412366,16,2014,2014-04-04,Jack Your Body - Doorly Club Rub
749,0.389,0.678,162093,0.683,533NW3XHuW3MjO4vLqY2iV,0.0,5,0.135,-5.418,1,0.167,85.969,4,0.842,Jackie Wilson,162093,55,2006,2006-01-01,Reet Petite
750,0.855,0.607,219467,0.22,58RdxKqvxh631GXrvTxJ2z,0.0,9,0.222,-14.508,1,0.0264,94.804,4,0.572,The Housemartins,219466,53,1988,1988-01-01,Caravan Of Love
751,0.0628,0.536,310333,0.844,3MrRksHupTVEQ7YbA0FsZK,0.00084,6,0.0608,-6.918,0,0.058,117.652,4,0.185,Europe,310333,75,1986,1986-01-01,The Final Countdown
752,0.0165,0.492,254520,0.692,1AAEWUVZpew24mP6nC1IU5,0.0,6,0.786,-9.955,1,0.0264,96.024,4,0.497,Berlin,254520,19,2006,2006-01-01,"Take My Breath Away - Love Theme from ""Top Gun"""
753,0.721,0.366,191009,0.363,2u9hmCXkdLIU8oqvAEKSeC,0.000636,3,0.154,-9.768,1,0.0288,132.758,4,0.26,Nick Berry,191008,22,2010,2010-09-11,Every Loser Wins
754,0.261,0.799,258227,0.773,7azOuDeJGbxt5mvq3GQHXp,2.58e-06,11,0.044,-10.035,1,0.0393,118.045,4,0.896,Madonna,258226,58,1986,1986-06-30,True Blue
755,0.218,0.654,260947,0.915,26g8bCaVhcv0KkBi5SlEg7,0.0,3,0.11,-6.254,1,0.0315,131.942,4,0.916,The Communards,260946,17,1997,1997-01-01,Don't Leave Me This Way (with Sarah Jane Morris)
756,0.607,0.707,238267,0.527,3sqbfkpzWpnJIFonQRRbo9,3.03e-06,3,0.177,-10.109,1,0.0357,81.543,4,0.735,Boris Gardiner,238266,0,2015,2015-05-26,I Want To Wake Up With You
757,0.257,0.563,254573,0.44,2qJNqOUnzLPl46bsRTJiKT,5.63e-06,10,0.0395,-11.97,1,0.0283,76.615,4,0.508,Chris de Burgh,254573,55,2001,2001-01-01,The Lady In Red
758,0.311,0.807,345280,0.906,6A8OnjnpShshNpcqWtZRjr,0.000791,5,0.0248,-8.973,0,0.0371,121.54,4,0.971,Madonna,345280,61,1986,1986-06-30,Papa Don't Preach
759,0.117,0.493,270800,0.665,5AhRNIjYPBleR1lfHphcrE,0.0,9,0.159,-13.817,0,0.0424,152.644,4,0.877,Wham!,270800,54,1986,1986-07-01,The Edge of Heaven
760,0.0192,0.619,208106,0.546,6GElvNcpLw9RSAov7lQeGm,0.0,11,0.0676,-10.206,0,0.042,120.675,4,0.479,Doctor & The Medics,208106,1,1986,1986-01-01,Spirit in the Sky
761,0.388,0.62,195160,0.715,1tDH02wIa3ysGiAe4qsLXL,0.00439,4,0.66,-13.254,0,0.108,176.69,4,0.908,Falco,195160,46,2010,2010-02-26,Rock Me Amadeus - The Gold Mix
762,0.857,0.266,243533,0.287,6khoye7kysa6cLGY0AO9dO,0.00898,6,0.105,-10.34,1,0.0333,99.148,4,0.15,George Michael,243533,55,1998,1998-11-09,A Different Corner
763,0.524,0.758,158040,0.465,1Mxt1Z09YpIhmJTTYiTMV7,0.0,9,0.0934,-7.77,1,0.039,127.221,4,0.764,Cliff Richard & The Drifters,158040,34,1996,1996-07-29,Living Doll - 1996 Remastered Version
764,0.155,0.794,230533,0.55,1it9umP1j9qSqzKbSLLqqy,0.000271,11,0.113,-12.988,1,0.0367,127.736,4,0.744,Diana Ross,230533,47,1985,1985-09-24,Chain Reaction
765,0.407,0.754,248000,0.763,5UU5FbITNm5OunvHQdsKME,0.0,4,0.318,-6.318,1,0.0473,122.047,4,0.932,Billy Ocean,248000,45,2010,2010-04-23,"When the Going Gets Tough, The Tough Get Going"
766,0.0534,0.494,302400,0.839,0HoaLXRp7jJtdQFunUyUGc,0.0706,9,0.253,-8.79,0,0.0647,126.329,4,0.219,a-ha,302400,60,1985,1985-06-01,The Sun Always Shines on T.V.
767,0.0114,0.648,245360,0.947,7FlwylpJSe3ea6m1IrkizS,0.0567,4,0.105,-6.617,0,0.0369,113.255,4,0.602,Pet Shop Boys,245360,59,1986,1986-03-24,West End Girls - 2001 Remaster
768,0.165,0.758,217520,0.823,2kYR3SArZKAL3g2HT1VpLB,0.0,4,0.256,-7.52,1,0.0273,101.759,4,0.961,Shakin' Stevens,217520,36,2015,2015-11-06,Merry Christmas Everyone
769,0.593,0.636,238467,0.264,1lx8ddGT5wCD6W2xmLeRKG,4.22e-05,6,0.275,-14.567,0,0.0263,99.304,3,0.264,Whitney Houston,238466,64,1985,1985-02-14,Saving All My Love for You
770,0.263,0.757,243240,0.878,1HMLSegDKkBMkMH5M8LnfK,0.0,2,0.049,-4.564,1,0.0529,132.158,4,0.552,Wham!,243240,37,2012,2012-07-13,I'm Your Man
771,0.417,0.653,281800,0.884,4umQbcdBF3YVsNBvvnFLiX,0.0,10,0.318,-10.224,1,0.0444,104.647,4,0.762,Feargal Sharkey,281800,57,1985,1985-01-01,A Good Heart
772,0.211,0.437,279533,0.56,7EkFVRqmso1h8WjrUrlXIT,9.01e-06,8,0.099,-5.184,1,0.0307,138.813,4,0.192,Jennifer Rush,279533,47,2007,2007-12-10,The Power of Love
773,0.0299,0.529,319787,0.751,1NX2Mm24mEAb3IZwGAMlyi,1.98e-06,0,0.0753,-9.826,1,0.0616,127.058,4,0.672,Midge Ure,319786,2,1985,1985-10-19,If I Was
774,0.117,0.6,204787,0.816,6FnuMo55jNECTDdS1nD5H0,0.0,4,0.126,-13.64,1,0.0431,130.99,4,0.744,David Bowie,204786,54,1985,1985-08-12,Dancing In The Street - 2002 Remastered Version
